Insert heavy
25165824 operations across 60 thread(s) in 2.681467076s; time/op = 106ns
25165824 operations across 61 thread(s) in 2.635854671s; time/op = 104ns
25165824 operations across 62 thread(s) in 2.860912577s; time/op = 113ns
25165824 operations across 63 thread(s) in 2.762328769s; time/op = 109ns
25165824 operations across 64 thread(s) in 2.841931648s; time/op = 112ns
25165824 operations across 65 thread(s) in 2.826415407s; time/op = 111ns
25165824 operations across 66 thread(s) in 3.035662664s; time/op = 120ns
25165824 operations across 67 thread(s) in 2.986718516s; time/op = 118ns
25165824 operations across 68 thread(s) in 2.983371473s; time/op = 118ns
25165824 operations across 69 thread(s) in 3.052297997s; time/op = 121ns
25165824 operations across 70 thread(s) in 3.064939034s; time/op = 121ns
25165824 operations across 71 thread(s) in 3.149141155s; time/op = 124ns
25165824 operations across 72 thread(s) in 3.193114137s; time/op = 126ns
25165824 operations across 73 thread(s) in 3.274550601s; time/op = 129ns
25165824 operations across 74 thread(s) in 3.327189163s; time/op = 132ns
25165824 operations across 75 thread(s) in 3.386868777s; time/op = 134ns
25165824 operations across 76 thread(s) in 3.481628684s; time/op = 138ns
25165824 operations across 77 thread(s) in 3.416229661s; time/op = 135ns
25165824 operations across 78 thread(s) in 3.47987077s; time/op = 138ns
25165824 operations across 79 thread(s) in 3.477024913s; time/op = 137ns
25165824 operations across 80 thread(s) in 3.51510443s; time/op = 139ns
25165824 operations across 81 thread(s) in 3.625768507s; time/op = 143ns
25165824 operations across 82 thread(s) in 3.703096752s; time/op = 146ns
25165824 operations across 83 thread(s) in 3.698607058s; time/op = 146ns
25165824 operations across 84 thread(s) in 3.746284287s; time/op = 148ns
25165824 operations across 85 thread(s) in 3.868253697s; time/op = 153ns
25165824 operations across 86 thread(s) in 3.782060636s; time/op = 150ns
25165824 operations across 87 thread(s) in 3.851638084s; time/op = 152ns
25165824 operations across 88 thread(s) in 3.896651612s; time/op = 154ns
25165824 operations across 89 thread(s) in 3.970311172s; time/op = 157ns
25165824 operations across 90 thread(s) in 4.078639371s; time/op = 161ns
25165824 operations across 91 thread(s) in 3.931851691s; time/op = 156ns
25165824 operations across 92 thread(s) in 4.011731168s; time/op = 158ns
25165824 operations across 93 thread(s) in 4.060058985s; time/op = 160ns
25165824 operations across 94 thread(s) in 3.964279098s; time/op = 157ns
25165824 operations across 95 thread(s) in 4.096662271s; time/op = 161ns
25165824 operations across 96 thread(s) in 4.256975586s; time/op = 168ns
25165824 operations across 97 thread(s) in 4.138389165s; time/op = 163ns
25165824 operations across 98 thread(s) in 4.33013149s; time/op = 171ns
25165824 operations across 99 thread(s) in 4.294258452s; time/op = 169ns
25165824 operations across 100 thread(s) in 4.354046338s; time/op = 172ns
25165824 operations across 101 thread(s) in 4.398155921s; time/op = 173ns
25165824 operations across 102 thread(s) in 4.467606031s; time/op = 176ns
25165824 operations across 103 thread(s) in 4.455094127s; time/op = 176ns
25165824 operations across 104 thread(s) in 4.428309961s; time/op = 175ns
