Testing lock-free map
Insert heavy
25165824 operations across 6 thread(s) in 2.051977453s; time/op = 81ns
25165824 operations across 7 thread(s) in 1.314884963s; time/op = 51ns
25165824 operations across 8 thread(s) in 1.622453365s; time/op = 63ns
25165824 operations across 9 thread(s) in 1.631794151s; time/op = 64ns
25165824 operations across 10 thread(s) in 1.812551877s; time/op = 71ns
25165824 operations across 11 thread(s) in 1.833489039s; time/op = 72ns
25165824 operations across 12 thread(s) in 1.621980676s; time/op = 63ns
25165824 operations across 13 thread(s) in 1.813781843s; time/op = 71ns
25165824 operations across 14 thread(s) in 1.663090378s; time/op = 65ns
25165824 operations across 15 thread(s) in 1.339141455s; time/op = 52ns
25165824 operations across 16 thread(s) in 1.292510536s; time/op = 50ns
25165824 operations across 17 thread(s) in 1.602128154s; time/op = 62ns
25165824 operations across 18 thread(s) in 1.401187251s; time/op = 54ns
25165824 operations across 19 thread(s) in 1.433926979s; time/op = 56ns
25165824 operations across 20 thread(s) in 1.343277552s; time/op = 52ns
25165824 operations across 21 thread(s) in 1.5844064s; time/op = 62ns
25165824 operations across 22 thread(s) in 1.164341999s; time/op = 45ns
25165824 operations across 23 thread(s) in 1.237503029s; time/op = 48ns
25165824 operations across 24 thread(s) in 1.472641967s; time/op = 57ns
25165824 operations across 25 thread(s) in 1.379633341s; time/op = 54ns
25165824 operations across 26 thread(s) in 1.304059465s; time/op = 51ns
25165824 operations across 27 thread(s) in 1.352211035s; time/op = 52ns
25165824 operations across 28 thread(s) in 1.227638849s; time/op = 48ns
25165824 operations across 29 thread(s) in 1.189755834s; time/op = 46ns
25165824 operations across 30 thread(s) in 1.338343107s; time/op = 52ns
25165824 operations across 31 thread(s) in 1.074979405s; time/op = 41ns
25165824 operations across 32 thread(s) in 1.326683277s; time/op = 51ns
25165824 operations across 33 thread(s) in 1.113107095s; time/op = 43ns
25165824 operations across 34 thread(s) in 1.111222037s; time/op = 43ns
25165824 operations across 35 thread(s) in 991.081793ms; time/op = 39ns
25165824 operations across 36 thread(s) in 1.153787799s; time/op = 45ns
25165824 operations across 37 thread(s) in 1.014424513s; time/op = 39ns
25165824 operations across 38 thread(s) in 902.86651ms; time/op = 35ns
25165824 operations across 39 thread(s) in 986.684501ms; time/op = 39ns
25165824 operations across 40 thread(s) in 1.184642575s; time/op = 46ns
25165824 operations across 41 thread(s) in 1.008097822s; time/op = 39ns
25165824 operations across 42 thread(s) in 1.003061981s; time/op = 39ns
